intersection_id, city        , timestamp          , north_vehicle_count, south_vehicle_count, east_vehicle_count, west_vehicle_count, vehicle_type_distribution                    , avg_wait_time, queue_length, signal_phase, reward
              1, Chennai     , 2024-01-01 00:00:00,                  24,                  27,                 26,                 25, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        133.36,           18, East-West   , -85.72
            147, Salem       , 2024-01-27 01:30:00,                  13,                  11,                 12,                 12, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        115.33,            5, East-West   , -70.8
            147, Salem       , 2024-01-27 03:00:00,                  12,                  13,                 13,                 13, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        117.08,            5, North-South , -71.75
            147, Salem       , 2024-01-27 04:30:00,                  11,                  13,                 13,                 13, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        115.86,            5, North-South , -71.02
            147, Salem       , 2024-01-27 06:00:00,                  13,                  12,                 13,                 13, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        100.68,            9, East-West   , -63.41
            147, Salem       , 2024-01-27 07:30:00,                  44,                  51,                 50,                 43, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        192.16,           48, North-South , -129.9
            147, Salem       , 2024-01-27 09:00:00,                  32,                  29,                 28,                 31, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        154.1 ,           10, North-South , -95.46
            147, Salem       , 2024-01-27 10:30:00,                  30,                  32,                 28,                 32, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        154.67,           16, East-West   , -97.8
            147, Salem       , 2024-01-27 12:00:00,                  42,                  41,                 37,                 40, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        164.2 ,           20, East-West   , -104.62
            147, Salem       , 2024-01-27 13:30:00,                  39,                  40,                 36,                 39, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        152.53,           14, East-West   , -95.72
            147, Salem       , 2024-01-27 15:00:00,                  34,                  32,                 30,                 29, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        148.7 ,           13, East-West   , -93.32
            147, Salem       , 2024-01-27 16:30:00,                  32,                  29,                 33,                 31, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        152.75,           13, East-West   , -95.75
            147, Salem       , 2024-01-27 18:00:00,                  45,                  43,                 46,                 45, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        177.33,           39, East-West   , -118.4
            147, Salem       , 2024-01-27 19:30:00,                  48,                  42,                 48,                 44, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        185.42,           42, East-West   , -123.95
            147, Salem       , 2024-01-27 21:00:00,                  11,                  11,                 12,                 13, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        109.59,            8, East-West   , -68.26
            147, Salem       , 2024-01-27 22:30:00,                  11,                  13,                 11,                 13, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        120.14,            8, North-South , -74.59
            148, Salem       , 2024-01-28 00:00:00,                  13,                  13,                 12,                 12, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        119.96,            5, East-West   , -73.78
            148, Salem       , 2024-01-28 01:30:00,                  13,                  12,                 13,                 13, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        119.8 ,            7, East-West   , -74.08
            148, Salem       , 2024-01-28 03:00:00,                  12,                  11,                 11,                 12, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        111.88,            6, East-West   , -69.03
            148, Salem       , 2024-01-28 04:30:00,                  12,                  12,                 13,                 11, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        105.53,            6, East-West   , -65.32
            148, Salem       , 2024-01-28 06:00:00,                  12,                  12,                 13,                 12, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        117.03,            7, East-West   , -72.52
            148, Salem       , 2024-01-28 07:30:00,                  46,                  46,                 48,                 51, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        178.66,           51, North-South , -122.59
            148, Salem       , 2024-01-28 09:00:00,                  27,                  29,                 32,                 28, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        146.46,           12, North-South , -91.78
            148, Salem       , 2024-01-28 10:30:00,                  32,                  31,                 28,                 31, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        150.38,           14, North-South , -94.43
            148, Salem       , 2024-01-28 12:00:00,                  40,                  43,                 43,                 39, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        176.91,           25, East-West   , -113.75
            148, Salem       , 2024-01-28 13:30:00,                  38,                  40,                 41,                 41, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        161.34,           20, North-South , -103.01
            148, Salem       , 2024-01-28 15:00:00,                  29,                  34,                 31,                 35, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        143.33,           17, North-South , -91.1
            148, Salem       , 2024-01-28 16:30:00,                  29,                  31,                 35,                 31, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        143.79,           14, North-South , -90.57
            148, Salem       , 2024-01-28 18:00:00,                  48,                  48,                 40,                 41, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        179.25,           37, North-South , -118.75
            148, Salem       , 2024-01-28 19:30:00,                  41,                  46,                 41,                 42, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        170.31,           30, North-South , -111.29
            148, Salem       , 2024-01-28 21:00:00,                  13,                  12,                 11,                 11, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        114.27,            9, East-West   , -71.56
            148, Salem       , 2024-01-28 22:30:00,                  13,                  11,                 12,                 12, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        119.4 ,            5, East-West   , -73.44
            149, Salem       , 2024-01-29 00:00:00,                  13,                  11,                 11,                 12, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        106.08,            8, North-South , -66.25
            149, Salem       , 2024-01-29 01:30:00,                  11,                  12,                 12,                 13, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        119.66,            9, East-West   , -74.6
            149, Salem       , 2024-01-29 03:00:00,                  12,                  13,                 12,                 11, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        111.44,            5, North-South , -68.66
            149, Salem       , 2024-01-29 04:30:00,                  11,                  12,                 12,                 13, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        106.52,            9, East-West   , -66.91
            149, Salem       , 2024-01-29 06:00:00,                  13,                  11,                 12,                 12, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        115.85,            7, North-South , -71.61
            149, Salem       , 2024-01-29 07:30:00,                  49,                  48,                 51,                 48, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        183.84,           56, North-South , -127.21
            149, Salem       , 2024-01-29 09:00:00,                  28,                  27,                 27,                 32, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        148.81,            9, North-South , -91.99
            149, Salem       , 2024-01-29 10:30:00,                  29,                  32,                 28,                 27, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        147.36,           10, North-South , -91.51
            149, Salem       , 2024-01-29 12:00:00,                  40,                  41,                 40,                 41, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        164.54,           22, North-South , -105.33
            149, Salem       , 2024-01-29 13:30:00,                  38,                  37,                 38,                 37, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        168.27,           10, North-South , -104.16
            149, Salem       , 2024-01-29 15:00:00,                  35,                  33,                 34,                 32, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        170.81,           22, North-South , -109.29
            149, Salem       , 2024-01-29 16:30:00,                  32,                  30,                 31,                 35, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        148.07,           16, North-South , -93.94
            149, Salem       , 2024-01-29 18:00:00,                  48,                  45,                 42,                 44, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        173.58,           39, East-West   , -116.15
            149, Salem       , 2024-01-29 19:30:00,                  46,                  43,                 44,                 40, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        177.16,           33, East-West   , -116.19
            149, Salem       , 2024-01-29 21:00:00,                  13,                  13,                 11,                 12, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        111.89,            7, East-West   , -69.53
            149, Salem       , 2024-01-29 22:30:00,                  13,                  11,                 11,                 11, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        107.97,            7, North-South , -67.08
            150, Salem       , 2024-01-30 00:00:00,                  12,                  11,                 12,                 12, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        122.51,            6, East-West   , -75.31
            150, Salem       , 2024-01-30 01:30:00,                  11,                  12,                 11,                 12, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        106.76,            6, North-South , -66.16
            150, Salem       , 2024-01-30 03:00:00,                  11,                  11,                 11,                 13, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        109.97,            6, North-South , -67.88
            150, Salem       , 2024-01-30 04:30:00,                  11,                  11,                 13,                 13, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        113.74,            7, North-South , -70.55
            150, Salem       , 2024-01-30 06:00:00,                  11,                  11,                 11,                 12, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        112.65,            7, North-South , -69.79
            150, Salem       , 2024-01-30 07:30:00,                  42,                  47,                 45,                 47, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        181.62,           41, North-South , -121.27
            150, Salem       , 2024-01-30 09:00:00,                  29,                  28,                 31,                 31, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        134.74,           14, North-South , -85.14
            150, Salem       , 2024-01-30 10:30:00,                  32,                  29,                 32,                 27, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        150.98,           16, East-West   , -95.69
            150, Salem       , 2024-01-30 12:00:00,                  38,                  39,                 39,                 41, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        172.41,           17, East-West   , -108.84
            150, Salem       , 2024-01-30 13:30:00,                  39,                  43,                 39,                 41, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        162.68,           22, North-South , -104.31
            150, Salem       , 2024-01-30 15:00:00,                  29,                  34,                 29,                 35, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        146.06,           15, East-West   , -92.44
            150, Salem       , 2024-01-30 16:30:00,                  32,                  31,                 33,                 32, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        156.83,           16, North-South , -99.2
            150, Salem       , 2024-01-30 18:00:00,                  48,                  45,                 42,                 48, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        174.42,           43, East-West   , -117.55
            150, Salem       , 2024-01-30 19:30:00,                  46,                  49,                 41,                 41, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        179.75,           37, East-West   , -118.95
            150, Salem       , 2024-01-30 21:00:00,                  11,                  12,                 11,                 13, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        122.3 ,            5, East-West   , -74.98
            150, Salem       , 2024-01-30 22:30:00,                  11,                  11,                 12,                 12, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        109.19,            6, East-West   , -67.61
            151, Tambaram    , 2024-01-01 00:00:00,                  17,                  17,                 16,                 15, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        114.72,           13, East-West   , -72.83
            151, Tambaram    , 2024-01-01 01:30:00,                  14,                  15,                 15,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        122.89,            7, East-West   , -76.04
            151, Tambaram    , 2024-01-01 03:00:00,                  14,                  14,                 16,                 17, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        125.66,            5, East-West   , -76.9
            151, Tambaram    , 2024-01-01 04:30:00,                  17,                  15,                 17,                 15, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        136.0 ,            9, North-South , -84.3
            151, Tambaram    , 2024-01-01 06:00:00,                  17,                  17,                 16,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        116.71,            9, North-South , -72.73
            151, Tambaram    , 2024-01-01 07:30:00,                  63,                  66,                 57,                 66, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        210.68,          112, East-West   , -160.21
            151, Tambaram    , 2024-01-01 09:00:00,                  39,                  42,                 35,                 40, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        163.02,           44, East-West   , -111.21
            151, Tambaram    , 2024-01-01 10:30:00,                  35,                  37,                 39,                 38, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        173.97,           37, North-South , -115.48
            151, Tambaram    , 2024-01-01 12:00:00,                  55,                  56,                 51,                 49, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        196.35,           71, East-West   , -139.11
            151, Tambaram    , 2024-01-01 13:30:00,                  47,                  48,                 51,                 56, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        190.76,           62, East-West   , -133.35
            151, Tambaram    , 2024-01-01 15:00:00,                  45,                  38,                 39,                 39, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        167.25,           49, East-West   , -115.35
            151, Tambaram    , 2024-01-01 16:30:00,                  45,                  46,                 42,                 45, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        184.86,           66, North-South , -130.91
            151, Tambaram    , 2024-01-01 18:00:00,                  60,                  57,                 53,                 61, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        212.39,           91, North-South , -154.73
            151, Tambaram    , 2024-01-01 19:30:00,                  56,                  55,                 53,                 57, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        213.53,           81, East-West   , -152.62
            151, Tambaram    , 2024-01-01 21:00:00,                  16,                  17,                 16,                 17, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        128.65,            8, North-South , -79.79
            151, Tambaram    , 2024-01-01 22:30:00,                  15,                  15,                 16,                 15, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        118.16,            8, North-South , -73.3
            152, Tambaram    , 2024-01-02 00:00:00,                  14,                  16,                 15,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        115.1 ,            5, North-South , -70.86
            152, Tambaram    , 2024-01-02 01:30:00,                  15,                  16,                 17,                 17, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        127.68,           11, East-West   , -80.11
            152, Tambaram    , 2024-01-02 03:00:00,                  15,                  15,                 16,                 17, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        123.87,            7, North-South , -76.52
            152, Tambaram    , 2024-01-02 04:30:00,                  14,                  15,                 15,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        121.98,            9, North-South , -76.19
            152, Tambaram    , 2024-01-02 06:00:00,                  17,                  14,                 16,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        110.61,            7, North-South , -68.47
            152, Tambaram    , 2024-01-02 07:30:00,                  59,                  61,                 60,                 63, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        214.76,          103, North-South , -159.96
            152, Tambaram    , 2024-01-02 09:00:00,                  39,                  39,                 37,                 38, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        158.51,           41, East-West   , -107.41
            152, Tambaram    , 2024-01-02 10:30:00,                  37,                  38,                 35,                 36, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        161.48,           34, East-West   , -107.09
            152, Tambaram    , 2024-01-02 12:00:00,                  48,                  50,                 53,                 52, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        194.72,           63, North-South , -135.93
            152, Tambaram    , 2024-01-02 13:30:00,                  53,                  55,                 51,                 54, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        202.32,           73, North-South , -143.49
            152, Tambaram    , 2024-01-02 15:00:00,                  39,                  39,                 40,                 38, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        160.46,           44, North-South , -109.78
            152, Tambaram    , 2024-01-02 16:30:00,                  42,                  43,                 38,                 38, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        163.22,           49, East-West   , -112.93
            152, Tambaram    , 2024-01-02 18:00:00,                  63,                  58,                 57,                 61, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        214.28,           99, North-South , -158.47
            152, Tambaram    , 2024-01-02 19:30:00,                  57,                  62,                 55,                 56, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        198.25,           90, North-South , -146.05
            152, Tambaram    , 2024-01-02 21:00:00,                  17,                  16,                 17,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        120.38,            5, North-South , -74.03
            152, Tambaram    , 2024-01-02 22:30:00,                  17,                  17,                 17,                 15, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        123.46,           12, North-South , -77.98
            153, Tambaram    , 2024-01-03 00:00:00,                  17,                  16,                 15,                 14, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        123.54,            8, East-West   , -76.62
            153, Tambaram    , 2024-01-03 01:30:00,                  15,                  15,                 16,                 17, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        131.54,            7, East-West   , -81.02
            153, Tambaram    , 2024-01-03 03:00:00,                  16,                  16,                 15,                 15, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        123.22,            9, North-South , -76.93
            153, Tambaram    , 2024-01-03 04:30:00,                  15,                  17,                 16,                 17, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        114.17,           13, North-South , -72.6
            153, Tambaram    , 2024-01-03 06:00:00,                  16,                  15,                 14,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        116.8 ,            7, East-West   , -72.48
            153, Tambaram    , 2024-01-03 07:30:00,                  60,                  60,                 67,                 58, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        214.25,          105, East-West   , -160.35
            153, Tambaram    , 2024-01-03 09:00:00,                  40,                  38,                 39,                 37, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        166.3 ,           42, East-West   , -112.58
            153, Tambaram    , 2024-01-03 10:30:00,                  40,                  36,                 38,                 38, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        168.55,           40, North-South , -113.13
            153, Tambaram    , 2024-01-03 12:00:00,                  54,                  48,                 52,                 55, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        190.87,           69, East-West   , -135.42
            153, Tambaram    , 2024-01-03 13:30:00,                  50,                  46,                 49,                 47, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        185.34,           52, North-South , -127.1
            153, Tambaram    , 2024-01-03 15:00:00,                  41,                  41,                 43,                 41, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        168.11,           54, East-West   , -117.07
            153, Tambaram    , 2024-01-03 16:30:00,                  43,                  40,                 44,                 43, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        178.07,           58, North-South , -124.24
            153, Tambaram    , 2024-01-03 18:00:00,                  56,                  61,                 53,                 53, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        202.94,           83, East-West   , -146.96
            153, Tambaram    , 2024-01-03 19:30:00,                  55,                  54,                 63,                 59, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        203.58,           91, East-West   , -149.45
            153, Tambaram    , 2024-01-03 21:00:00,                  15,                  17,                 14,                 15, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        117.23,            8, North-South , -72.84
            153, Tambaram    , 2024-01-03 22:30:00,                  16,                  16,                 16,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        117.46,           11, East-West   , -73.98
            154, Tambaram    , 2024-01-04 00:00:00,                  16,                  15,                 14,                 17, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        125.57,           10, North-South , -78.64
            154, Tambaram    , 2024-01-04 01:30:00,                  15,                  15,                 15,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        118.43,            6, North-South , -73.06
            154, Tambaram    , 2024-01-04 03:00:00,                  14,                  15,                 14,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        122.8 ,            9, North-South , -76.58
            154, Tambaram    , 2024-01-04 04:30:00,                  14,                  15,                 17,                 17, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        114.71,           11, East-West   , -72.32
            154, Tambaram    , 2024-01-04 06:00:00,                  16,                  16,                 15,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        119.5 ,           12, North-South , -75.5
            154, Tambaram    , 2024-01-04 07:30:00,                  59,                  61,                 56,                 57, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        211.74,           93, East-West   , -155.05
            154, Tambaram    , 2024-01-04 09:00:00,                  38,                  36,                 36,                 41, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        167.03,           39, East-West   , -112.12
            154, Tambaram    , 2024-01-04 10:30:00,                  38,                  38,                 39,                 42, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        167.37,           45, East-West   , -113.92
            154, Tambaram    , 2024-01-04 12:00:00,                  49,                  51,                 53,                 52, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        201.09,           65, East-West   , -140.26
            154, Tambaram    , 2024-01-04 13:30:00,                  51,                  54,                 47,                 55, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        204.09,           67, North-South , -142.85
            154, Tambaram    , 2024-01-04 15:00:00,                  39,                  40,                 38,                 44, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        171.99,           49, North-South , -117.89
            154, Tambaram    , 2024-01-04 16:30:00,                  41,                  42,                 42,                 38, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        179.3 ,           51, North-South , -123.18
            154, Tambaram    , 2024-01-04 18:00:00,                  53,                  60,                 64,                 57, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        195.32,           94, North-South , -145.69
            154, Tambaram    , 2024-01-04 19:30:00,                  60,                  55,                 53,                 57, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        210.72,           85, North-South , -152.03
            154, Tambaram    , 2024-01-04 21:00:00,                  15,                  16,                 16,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        122.24,           10, East-West   , -76.35
            154, Tambaram    , 2024-01-04 22:30:00,                  15,                  15,                 15,                 14, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        116.71,            6, North-South , -71.83
            155, Tambaram    , 2024-01-05 00:00:00,                  15,                  15,                 17,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        124.05,            4, North-South , -75.63
            155, Tambaram    , 2024-01-05 01:30:00,                  15,                  15,                 16,                 15, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        116.48,           10, North-South , -72.89
            155, Tambaram    , 2024-01-05 03:00:00,                  17,                  17,                 15,                 17, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        122.87,           11, East-West   , -77.22
            155, Tambaram    , 2024-01-05 04:30:00,                  17,                  16,                 15,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        120.38,           10, East-West   , -75.33
            155, Tambaram    , 2024-01-05 06:00:00,                  16,                  17,                 14,                 17, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        114.4 ,            8, North-South , -71.34
            155, Tambaram    , 2024-01-05 07:30:00,                  57,                  60,                 65,                 58, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        211.42,          100, North-South , -157.15
            155, Tambaram    , 2024-01-05 09:00:00,                  37,                  40,                 37,                 36, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        171.37,           38, East-West   , -114.52
            155, Tambaram    , 2024-01-05 10:30:00,                  39,                  38,                 42,                 36, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        177.97,           43, East-West   , -119.68
            155, Tambaram    , 2024-01-05 12:00:00,                  49,                  55,                 50,                 54, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        191.21,           68, North-South , -135.23
            155, Tambaram    , 2024-01-05 13:30:00,                  54,                  46,                 53,                 52, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        188.04,           65, North-South , -132.62
            155, Tambaram    , 2024-01-05 15:00:00,                  43,                  45,                 39,                 41, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        173.8 ,           56, East-West   , -121.18
            155, Tambaram    , 2024-01-05 16:30:00,                  45,                  42,                 45,                 38, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        174.04,           58, North-South , -121.82
            155, Tambaram    , 2024-01-05 18:00:00,                  56,                  55,                 58,                 58, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        204.84,           87, East-West   , -149.31
            155, Tambaram    , 2024-01-05 19:30:00,                  63,                  62,                 57,                 52, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        198.72,           94, North-South , -147.63
            155, Tambaram    , 2024-01-05 21:00:00,                  17,                  16,                 17,                 15, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        120.86,           13, North-South , -76.52
            155, Tambaram    , 2024-01-05 22:30:00,                  16,                  16,                 16,                 14, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        119.15,            7, East-West   , -73.69
            156, Tambaram    , 2024-01-06 00:00:00,                  17,                  14,                 17,                 15, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        119.96,            7, North-South , -74.27
            156, Tambaram    , 2024-01-06 01:30:00,                  17,                  17,                 16,                 15, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        132.64,            7, East-West   , -81.88
            156, Tambaram    , 2024-01-06 03:00:00,                  16,                  15,                 17,                 15, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        123.34,            5, East-West   , -75.8
            156, Tambaram    , 2024-01-06 04:30:00,                  15,                  16,                 16,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        128.23,            6, North-South , -78.84
            156, Tambaram    , 2024-01-06 06:00:00,                  17,                  17,                 17,                 14, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        115.13,            8, North-South , -71.48
            156, Tambaram    , 2024-01-06 07:30:00,                  66,                  64,                 65,                 66, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        207.5 ,          121, East-West   , -160.9
            156, Tambaram    , 2024-01-06 09:00:00,                  40,                  38,                 42,                 38, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        168.94,           46, East-West   , -115.16
            156, Tambaram    , 2024-01-06 10:30:00,                  39,                  42,                 41,                 41, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        171.28,           51, East-West   , -118.27
            156, Tambaram    , 2024-01-06 12:00:00,                  54,                  49,                 49,                 57, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        191.34,           69, North-South , -135.81
